,weight,score,udstatus,tradestatus,amt,no_sell,no_buy,rank,w_lim,tgt_pos,tgt_trade,w_buy,w_sell
300791.SZ,-0.0,-5312.0,0.0,4,69331020.0,False,False,2619,0.00555541388374399,0.0,0.0,0.0,0.0
300792.SZ,-0.0,-5314.0,0.0,4,282239157.0,False,False,2620,0.02261549493046547,0.0,0.0,0.0,0.0
300797.SZ,0.0,-5316.0,0.0,4,42477155.0,False,False,2621,0.003403644957609818,0.0,0.0,0.0,0.0
300798.SZ,0.0,-5318.0,0.0,4,12825002.0,False,False,2622,0.0010276524731620052,0.0,0.0,0.0,0.0
300799.SZ,0.0,-5320.0,0.0,4,273687391.0,False,False,2623,0.02193025188100608,0.0,0.0,0.0,0.0
300800.SZ,0.0,-5322.0,0.0,4,20191090.0,False,False,2624,0.0016178885254237488,0.0,0.0,0.0,0.0
300801.SZ,-0.0,-5324.0,0.0,4,184355388.0,False,False,2625,0.014772182524333412,0.0,0.0,0.0,0.0
300802.SZ,0.0,-5326.0,0.0,4,110931858.0,False,False,2626,0.008888840580777794,0.0,0.0,0.0,0.0
300805.SZ,-0.0,-5328.0,0.0,4,122847313.0,False,False,2627,0.009843612112166295,0.0,0.0,0.0,0.0
300806.SZ,-0.0,-5330.0,0.0,4,83221329.0,False,False,2628,0.006668428166068037,0.0,0.0,0.0,0.0
300807.SZ,-0.0,-5332.0,0.0,4,41361350.0,False,False,2629,0.0033142368025220817,0.0,0.0,0.0,0.0
300808.SZ,-0.0,-5334.0,0.0,4,12197387.0,False,False,2630,0.000977362414186297,0.0,0.0,0.0,0.0
300809.SZ,0.0,-5336.0,0.0,4,100736969.0,False,False,2631,0.008071935999050468,0.0,0.0,0.0,0.0
300810.SZ,-0.0,-5338.0,0.0,4,33303273.0,False,False,2632,0.002668552477640115,0.0,0.0,0.0,0.0
300812.SZ,0.0,-5340.0,0.0,4,282759822.0,False,False,2633,0.022657215210504324,0.0,0.0,0.0,0.0
300813.SZ,0.0,-5342.0,0.0,4,263908160.0,False,False,2634,0.02114665349070777,0.0,0.0,0.0,0.0
300814.SZ,0.0,-5344.0,0.0,4,160323833.0,False,False,2635,0.012846562011394797,0.0,0.0,0.0,0.0
300815.SZ,-0.0,-5346.0,0.0,4,25496952.0,False,False,2636,0.0020430410678215047,0.0,0.0,0.0,0.0
300816.SZ,-0.0,-5348.0,0.0,4,73177349.0,False,False,2637,0.005863615746749138,0.0,0.0,0.0,0.0
300817.SZ,-0.0,-5350.0,0.0,4,28326341.0,False,False,2638,0.002269756713042252,0.0,0.0,0.0,0.0
300818.SZ,0.0,-5352.0,0.0,4,91168208.0,False,False,2639,0.0073052023247207375,0.0,0.0,0.0,0.0
300821.SZ,0.0,-5354.0,0.0,4,62324940.0,False,False,2640,0.004994024853226033,0.0,0.0,0.0,0.0
300822.SZ,0.0,-5356.0,0.0,4,24821771.0,False,False,2641,0.0019889396006652427,0.0,0.0,0.0,0.0
300823.SZ,-0.0,-5358.0,0.0,4,18824896.0,False,False,2642,0.0015084169913905307,0.0,0.0,0.0,0.0
300824.SZ,-0.0,-5360.0,0.0,4,26010262.0,False,False,2643,0.0020841720002766255,0.0,0.0,0.0,0.0
300825.SZ,0.0,-5362.0,0.0,4,44023041.0,False,False,2644,0.003527515002318312,0.0,0.0,0.0,0.0
300826.SZ,0.0,-5364.0,0.0,4,54538985.0,False,False,2645,0.004370145347267432,0.0,0.0,0.0,0.0
300827.SZ,0.0,-5366.0,0.0,4,452805324.0,False,False,2646,0.03628276323617907,0.0,0.0,0.0,0.0
300828.SZ,0.0,-5368.0,0.0,4,29592703.0,False,False,2647,0.0023712288251883855,0.0,0.0,0.0,0.0
300829.SZ,0.0,-5370.0,0.0,4,176678886.0,False,False,2648,0.014157073359786453,0.0,0.0,0.0,0.0
300830.SZ,-0.0,-5372.0,0.0,4,225590642.0,False,False,2649,0.01807631540123772,0.0,0.0,0.0,0.0
300831.SZ,0.0,-5374.0,0.0,4,165611610.0,False,False,2650,0.013270265423805896,0.0,0.0,0.0,0.0
300832.SZ,0.0,-5376.0,0.0,4,118497714.0,False,False,2651,0.00949508381021258,0.0,0.0,0.0,0.0
300834.SZ,0.0,-5378.0,0.0,4,18272694.0,False,False,2652,0.001464169688272371,0.0,0.0,0.0,0.0
300835.SZ,0.0,-5380.0,0.0,4,111525628.0,False,False,2653,0.008936418679322294,0.0,0.0,0.0,0.0
300836.SZ,0.0,-5382.0,0.0,4,13825726.0,False,False,2654,0.0011078393217529509,0.0,0.0,0.0,0.0
300837.SZ,0.0,-5384.0,0.0,4,25259104.0,False,False,2655,0.002023982584599698,0.0,0.0,0.0,0.0
300838.SZ,0.0,-5386.0,0.0,4,22616466.0,False,False,2656,0.001812231079502709,0.0,0.0,0.0,0.0
300840.SZ,0.0,-5388.0,0.0,4,57069829.0,False,False,2657,0.004572938929349307,0.0,0.0,0.0,0.0
300841.SZ,0.0,-5390.0,0.0,4,171945686.0,False,False,2658,0.013777807556477385,0.0,0.0,0.0,0.0
300842.SZ,0.0,-5392.0,0.0,4,331191569.0,False,False,2659,0.026537994689845263,0.0,0.0,0.0,0.0
300843.SZ,0.0,-5394.0,0.0,4,15426719.0,False,False,2660,0.0012361250261891028,0.0,0.0,0.0,0.0
300844.SZ,-0.0,-5396.0,0.0,4,29413225.0,False,False,2661,0.002356847462083867,0.0,0.0,0.0,0.0
300845.SZ,-0.0,-5398.0,0.0,4,167546963.0,False,False,2662,0.013425343005617697,0.0,0.0,0.0,0.0
300846.SZ,0.0,-5400.0,0.0,4,2287320233.0,False,False,2663,0.18328030626084454,0.0,0.0,0.0,0.0
300847.SZ,0.0,-5402.0,0.0,4,184755970.0,False,False,2664,0.014804280693441235,0.0,0.0,0.0,0.0
300848.SZ,0.0,-5404.0,0.0,4,85512575.0,False,False,2665,0.006852023039466306,0.0,0.0,0.0,0.0
300849.SZ,0.0,-5406.0,0.0,4,12070030.0,False,False,2666,0.0009671574461071894,0.0,0.0,0.0,0.0
300850.SZ,0.0,-5408.0,0.0,4,256748768.0,False,False,2667,0.02057297974819013,0.0,0.0,0.0,0.0
300851.SZ,0.0,-5410.0,0.0,4,7819668.0,False,False,2668,0.0006265808893835486,0.0,0.0,0.0,0.0
300852.SZ,0.0,-5412.0,0.0,4,79732891.0,False,False,2669,0.006388903692062316,0.0,0.0,0.0,0.0
300853.SZ,0.0,-5414.0,0.0,4,67270362.0,False,False,2670,0.005390295758223146,0.0,0.0,0.0,0.0
300854.SZ,0.0,-5416.0,0.0,4,12931549.0,False,False,2671,0.001036189960178225,0.0,0.0,0.0,0.0
300857.SZ,-0.0,-5418.0,0.0,4,467547747.0,False,False,2672,0.03746405642087802,0.0,0.0,0.0,0.0
300858.SZ,0.0,-5420.0,0.0,4,51860844.0,False,False,2673,0.004155549028130283,0.0,0.0,0.0,0.0
300859.SZ,-0.0,-5422.0,0.0,4,334397666.0,False,False,2674,0.026794895508359545,0.0,0.0,0.0,0.0
300860.SZ,-0.0,-5424.0,0.0,4,76111076.0,False,False,2675,0.006098691874388896,0.0,0.0,0.0,0.0
300862.SZ,0.0,-5426.0,0.0,4,30460696.0,False,False,2676,0.0024407800933392444,0.0,0.0,0.0,0.0
300864.SZ,0.0,-5428.0,0.0,4,23068018.0,False,False,2677,0.001848413415346497,0.0,0.0,0.0,0.0
300865.SZ,-0.0,-5430.0,0.0,4,14021071.0,False,False,2678,0.001123492089087399,0.0,0.0,0.0,0.0
300866.SZ,0.0,-5432.0,0.0,4,364471034.0,False,False,2679,0.029204639460174216,0.0,0.0,0.0,0.0
300867.SZ,-0.0,-5434.0,0.0,4,85662003.0,False,False,2680,0.006863996531069633,0.0,0.0,0.0,0.0
300868.SZ,0.0,-5436.0,0.0,4,14229775.0,False,False,2681,0.0011402152975328091,0.0,0.0,0.0,0.0
300869.SZ,0.0,-5438.0,0.0,4,81161633.0,False,False,2682,0.006503387124486766,0.0,0.0,0.0,0.0
300870.SZ,0.0,-5440.0,0.0,4,191575612.0,False,False,2683,0.015350730664160886,0.0,0.0,0.0,0.0
300871.SZ,-0.0,-5442.0,0.0,4,58322140.0,False,False,2684,0.004673285151230441,0.0,0.0,0.0,0.0
300872.SZ,-0.0,-5444.0,0.0,4,346883035.0,False,False,2685,0.02779533358479729,0.0,0.0,0.0,0.0
300873.SZ,-0.0,-5446.0,0.0,4,30995485.0,False,False,2686,0.0024836321130480787,0.0,0.0,0.0,0.0
300875.SZ,0.0,-5448.0,0.0,4,95125659.0,False,False,2687,0.007622308264163667,0.0,0.0,0.0,0.0
300876.SZ,0.0,-5450.0,0.0,4,16339552.0,False,False,2688,0.00130926927131545,0.0,0.0,0.0,0.0
300877.SZ,-0.0,-5452.0,0.0,4,13013765.0,False,False,2689,0.0010427778325024153,0.0,0.0,0.0,0.0
300878.SZ,0.0,-5454.0,0.0,4,58227014.0,False,False,2690,0.004665662815642345,0.0,0.0,0.0,0.0
300879.SZ,0.0,-5456.0,0.0,4,22998633.0,False,False,2691,0.0018428536761082228,0.0,0.0,0.0,0.0
300880.SZ,-0.0,-5458.0,0.0,4,35165487.0,False,False,2692,0.002817769516565872,0.0,0.0,0.0,0.0
300881.SZ,0.0,-5460.0,0.0,4,32703822.0,False,False,2693,0.0026205191671821956,0.0,0.0,0.0,0.0
300883.SZ,0.0,-5462.0,0.0,4,29034939.0,False,False,2694,0.002326535845488208,0.0,0.0,0.0,0.0
300884.SZ,0.0,-5464.0,0.0,4,399310264.0,False,False,2695,0.03199626638331699,0.0,0.0,0.0,0.0
300885.SZ,0.0,-5466.0,0.0,4,15066280.0,False,False,2696,0.0012072434689172956,0.0,0.0,0.0,0.0
300886.SZ,0.0,-5468.0,0.0,4,12278816.0,False,False,2697,0.0009838872251170955,0.0,0.0,0.0,0.0
300887.SZ,0.0,-5470.0,0.0,4,54246445.0,False,False,2698,0.004346704457784622,0.0,0.0,0.0,0.0
300889.SZ,-0.0,-5472.0,0.0,4,31145402.0,False,False,2699,0.0024956447876518743,0.0,0.0,0.0,0.0
300891.SZ,0.0,-5474.0,0.0,4,39013258.0,False,False,2700,0.0031260869253515425,0.0,0.0,0.0,0.0
300892.SZ,-0.0,-5476.0,0.0,4,22860004.0,False,False,2701,0.0018317454957974533,0.0,0.0,0.0,0.0
300893.SZ,0.0,-5478.0,0.0,4,50524428.0,False,False,2702,0.004048463570555051,0.0,0.0,0.0,0.0
300894.SZ,-0.0,-5480.0,0.0,4,62708517.0,False,False,2703,0.0050247604314893396,0.0,0.0,0.0,0.0
300895.SZ,-0.0,-5482.0,0.0,4,1019210640.0,False,False,2704,0.08166816152301809,0.0,0.0,0.0,0.0
300896.SZ,-0.0,-5484.0,0.0,4,768283427.0,False,False,2705,0.061561656196695395,0.0,0.0,0.0,0.0
300897.SZ,0.0,-5486.0,0.0,4,12952171.0,False,False,2706,0.001037842377020074,0.0,0.0,0.0,0.0
300898.SZ,-0.0,-5488.0,0.0,4,59735128.0,False,False,2707,0.004786506233983351,0.0,0.0,0.0,0.0
300899.SZ,0.0,-5490.0,0.0,4,25213576.0,False,False,2708,0.0020203344789855144,0.0,0.0,0.0,0.0
300901.SZ,0.0,-5492.0,0.0,4,19150263.0,False,False,2709,0.0015344882701501987,0.0,0.0,0.0,0.0
300902.SZ,0.0,-5494.0,0.0,4,81775621.0,False,False,2710,0.006552585267823647,0.0,0.0,0.0,0.0
300903.SZ,0.0,-5496.0,0.0,4,133003054.0,False,False,2711,0.010657379810248741,0.0,0.0,0.0,0.0
300905.SZ,0.0,-5498.0,0.0,4,19402675.0,False,False,2712,0.0015547137497295212,0.0,0.0,0.0,0.0
300906.SZ,0.0,-5500.0,0.0,4,24401040.0,False,False,2713,0.001955226915654673,0.0,0.0,0.0,0.0
300907.SZ,-0.0,-5502.0,0.0,4,33723833.0,False,False,2714,0.002702251460619846,0.0,0.0,0.0,0.0
300908.SZ,-0.0,-5504.0,0.0,4,55748559.0,False,False,2715,0.004467067103113743,0.0,0.0,0.0,0.0
300909.SZ,0.0,-5506.0,0.0,4,28491982.0,False,False,2716,0.0022830293334525275,0.0,0.0,0.0,0.0
300911.SZ,0.0,-5508.0,0.0,4,67131932.0,False,False,2717,0.005379203523550605,0.0,0.0,0.0,0.0
300912.SZ,-0.0,-5510.0,0.0,4,303443933.0,False,False,2718,0.024314608934443503,0.0,0.0,0.0,0.0
300915.SZ,-0.0,-5512.0,0.0,4,13653915.0,False,False,2719,0.0010940723064287864,0.0,0.0,0.0,0.0
300916.SZ,0.0,-5514.0,0.0,4,56918184.0,False,False,2720,0.004560787792118089,0.0,0.0,0.0,0.0
300917.SZ,-0.0,-5516.0,0.0,4,84312567.0,False,False,2721,0.00675586779605861,0.0,0.0,0.0,0.0
300918.SZ,0.0,-5518.0,0.0,4,78777619.0,False,False,2722,0.0063123588592940705,0.0,0.0,0.0,0.0
300919.SZ,-0.0,-5520.0,0.0,4,379861293.0,False,False,2723,0.03043784298902777,0.0,0.0,0.0,0.0
300920.SZ,-0.0,-5522.0,0.0,4,18768350.0,False,False,2724,0.001503886026268855,0.0,0.0,0.0,0.0
300921.SZ,-0.0,-5524.0,0.0,4,221599565.0,False,False,2725,0.017756515049578512,0.0,0.0,0.0,0.0
300922.SZ,0.0,-5526.0,0.0,4,106138152.0,False,False,2726,0.008504726502159207,0.0,0.0,0.0,0.0
300923.SZ,-0.0,-5528.0,0.0,4,11585795.0,False,False,2727,0.0009283562595388283,0.0,0.0,0.0,0.0
300925.SZ,0.0,-5530.0,0.0,4,289642994.0,False,False,2728,0.023208755766131486,0.0,0.0,0.0,0.0
300927.SZ,-0.0,-5532.0,0.0,4,21388058.0,False,False,2729,0.0017138001771720903,0.0,0.0,0.0,0.0
300928.SZ,-0.0,-5534.0,0.0,4,38621914.0,False,False,2730,0.0030947289864243508,0.0,0.0,0.0,0.0
300929.SZ,0.0,-5536.0,0.0,4,27596550.0,False,False,2731,0.0022112794101894822,0.0,0.0,0.0,0.0
300930.SZ,0.0,-5538.0,0.0,4,19259154.0,False,False,2732,0.001543213579156395,0.0,0.0,0.0,0.0
300931.SZ,0.0,-5540.0,0.0,4,39981829.0,False,False,2733,0.0032036973915006315,0.0,0.0,0.0,0.0
300932.SZ,0.0,-5542.0,0.0,4,55980403.0,False,False,2734,0.004485644492808324,0.0,0.0,0.0,0.0
300933.SZ,-0.0,-5544.0,0.0,4,13910991.0,False,False,2735,0.0011146715068960141,0.0,0.0,0.0,0.0
300935.SZ,-0.0,-5546.0,0.0,4,350953228.0,False,False,2736,0.028121473409391213,0.0,0.0,0.0,0.0
300936.SZ,0.0,-5548.0,0.0,4,73216393.0,False,False,2737,0.005866744296995145,0.0,0.0,0.0,0.0
300939.SZ,0.0,-5550.0,0.0,4,107478004.0,False,False,2738,0.008612087282412579,0.0,0.0,0.0,0.0
300940.SZ,0.0,-5552.0,0.0,4,62385014.0,False,False,2739,0.004998838512878697,0.0,0.0,0.0,0.0
300941.SZ,-0.0,-5554.0,0.0,4,107222914.0,False,False,2740,0.008591647217812285,0.0,0.0,0.0,0.0
300942.SZ,0.0,-5556.0,0.0,4,40763418.0,False,False,2741,0.0032663252077650045,0.0,0.0,0.0,0.0
300943.SZ,0.0,-5558.0,0.0,4,185627085.0,False,False,2742,0.014874082123815946,0.0,0.0,0.0,0.0
300945.SZ,0.0,-5560.0,0.0,4,126184622.0,False,False,2743,0.010111026795419819,0.0,0.0,0.0,0.0
300946.SZ,0.0,-5562.0,0.0,4,39413745.0,False,False,2744,0.0031581774822200116,0.0,0.0,0.0,0.0
300947.SZ,-0.0,-5564.0,0.0,4,43461164.0,False,False,2745,0.0034824924527184875,0.0,0.0,0.0,0.0
300948.SZ,-0.0,-5566.0,0.0,4,50600770.0,False,False,2746,0.004054580766100605,0.0,0.0,0.0,0.0
300949.SZ,-0.0,-5568.0,0.0,4,41011184.0,False,False,2747,0.0032861784087754573,0.0,0.0,0.0,0.0
300951.SZ,0.0,-5570.0,0.0,4,39487117.0,False,False,2748,0.0031640566951246837,0.0,0.0,0.0,0.0
300952.SZ,0.0,-5572.0,0.0,4,75525128.0,False,False,2749,0.006051740543594224,0.0,0.0,0.0,0.0
300953.SZ,0.0,-5574.0,0.0,4,107177754.0,False,False,2750,0.008588028599609497,0.0,0.0,0.0,0.0
300955.SZ,0.0,-5576.0,0.0,4,18734795.0,False,False,2751,0.0015011973031998878,0.0,0.0,0.0,0.0
300956.SZ,0.0,-5578.0,0.0,4,29133936.0,False,False,2752,0.0023344683597978054,0.0,0.0,0.0,0.0
300957.SZ,0.0,-5580.0,0.0,4,401760904.0,False,False,2753,0.03219263331229133,0.0,0.0,0.0,0.0
300958.SZ,-0.0,-5582.0,0.0,4,61274042.0,False,False,2754,0.004909817620452034,0.0,0.0,0.0,0.0
300959.SZ,-0.0,-5584.0,0.0,4,243331773.0,False,False,2755,0.019497891565423975,0.0,0.0,0.0,0.0
300960.SZ,0.0,-5586.0,0.0,4,11016040.0,False,False,2756,0.0008827024549743988,0.0,0.0,0.0,0.0
300961.SZ,-0.0,-5588.0,0.0,4,37200398.0,False,False,2757,0.0029808245649638816,0.0,0.0,0.0,0.0
300962.SZ,0.0,-5590.0,0.0,4,61498038.0,False,False,2758,0.004927766159047069,0.0,0.0,0.0,0.0
300964.SZ,-0.0,-5592.0,0.0,4,651113869.0,False,False,2759,0.05217299597987836,0.0,0.0,0.0,0.0
300965.SZ,-0.0,-5594.0,0.0,4,53922595.0,False,False,2760,0.004320754734468125,0.0,0.0,0.0,0.0
300966.SZ,0.0,-5596.0,0.0,4,45182448.0,False,False,2761,0.0036204169348834168,0.0,0.0,0.0,0.0
300967.SZ,0.0,-5598.0,0.0,4,215093898.0,False,False,2762,0.017235223529926628,0.0,0.0,0.0,0.0
300968.SZ,0.0,-5600.0,0.0,4,37624426.0,False,False,2763,0.003014801434744482,0.0,0.0,0.0,0.0
300969.SZ,0.0,-5602.0,0.0,4,74462988.0,False,False,2764,0.0059666325024536225,0.0,0.0,0.0,0.0
300971.SZ,0.0,-5604.0,0.0,4,34575576.0,False,False,2765,0.00277050063519685,0.0,0.0,0.0,0.0
300973.SZ,0.0,-5606.0,0.0,4,118906943.0,False,False,2766,0.009527874853359366,0.0,0.0,0.0,0.0
300975.SZ,0.0,-5608.0,0.0,4,41333984.0,False,False,2767,0.003312043996814874,0.0,0.0,0.0,0.0
300976.SZ,0.0,-5610.0,0.0,4,25165433.0,False,False,2768,0.002016476836466984,0.0,0.0,0.0,0.0
300977.SZ,0.0,-5612.0,0.0,4,29263874.0,False,False,2769,0.0023448801404008595,0.0,0.0,0.0,0.0
300978.SZ,0.0,-5614.0,0.0,4,33713226.0,False,False,2770,0.0027014015340636683,0.0,0.0,0.0,0.0
300979.SZ,-0.0,-5616.0,0.0,4,115817814.0,False,False,2771,0.009280346544454114,0.0,0.0,0.0,0.0
300980.SZ,0.0,-5618.0,0.0,4,38391661.0,False,False,2772,0.0030762790817067554,0.0,0.0,0.0,0.0
300981.SZ,0.0,-5620.0,0.0,4,66469368.0,False,False,2773,0.005326113041909502,0.0,0.0,0.0,0.0
300982.SZ,-0.0,-5622.0,0.0,4,109404476.0,False,False,2774,0.008766453240037955,0.0,0.0,0.0,0.0
300983.SZ,-0.0,-5624.0,0.0,4,15863640.0,False,False,2775,0.0012711349970434087,0.0,0.0,0.0,0.0
300984.SZ,0.0,-5626.0,0.0,4,92698305.0,False,False,2776,0.007427807215248455,0.0,0.0,0.0,0.0
300985.SZ,-0.0,-5628.0,0.0,4,291754885.0,False,False,2777,0.023377979132271978,0.0,0.0,0.0,0.0
300986.SZ,0.0,-5630.0,0.0,4,36842469.0,False,False,2778,0.002952144131068713,0.0,0.0,0.0,0.0
300987.SZ,-0.0,-5632.0,0.0,4,178992780.0,False,False,2779,0.014342482991046917,0.0,0.0,0.0,0.0
300988.SZ,-0.0,-5634.0,0.0,4,48039454.0,False,False,2780,0.003849345498149036,0.0,0.0,0.0,0.0
300989.SZ,-0.0,-5636.0,0.0,4,72938902.0,False,False,2781,0.0058445092663549775,0.0,0.0,0.0,0.0
300990.SZ,0.0,-5638.0,0.0,4,93392550.0,False,False,2782,0.007483436258521147,0.0,0.0,0.0,0.0
300991.SZ,0.0,-5640.0,0.0,4,81968533.0,False,False,2783,0.0065680430817017755,0.0,0.0,0.0,0.0
300992.SZ,0.0,-5642.0,0.0,4,18744040.0,False,False,2784,0.0015019380942823675,0.0,0.0,0.0,0.0
300993.SZ,-0.0,-5644.0,0.0,4,29513548.0,False,False,2785,0.0023648862272290915,0.0,0.0,0.0,0.0
300994.SZ,-0.0,-5646.0,0.0,4,50971602.0,False,False,2786,0.004084295102357833,0.0,0.0,0.0,0.0
300995.SZ,-0.0,-5648.0,0.0,4,9823241.0,False,False,2787,0.0007871248603404825,0.0,0.0,0.0,0.0
300996.SZ,-0.0,-5650.0,0.0,4,74359693.0,False,False,2788,0.0059583555944098445,0.0,0.0,0.0,0.0
300997.SZ,-0.0,-5652.0,0.0,4,69062931.0,False,False,2789,0.005533932224413448,0.0,0.0,0.0,0.0
300998.SZ,0.0,-5654.0,0.0,4,43634607.0,False,False,2790,0.003496390238301884,0.0,0.0,0.0,0.0
300999.SZ,0.0,-5656.0,0.0,4,287351912.0,False,False,2791,0.023025174033862207,0.0,0.0,0.0,0.0
301000.SZ,0.0,-5658.0,0.0,4,12232264.0,False,False,2792,0.00098015706757555,0.0,0.0,0.0,0.0
301001.SZ,-0.0,-5660.0,0.0,4,125104289.0,False,False,2793,0.010024460970378346,0.0,0.0,0.0,0.0
301002.SZ,-0.0,-5662.0,0.0,4,26219069.0,False,False,2794,0.0021009034619920734,0.0,0.0,0.0,0.0
301003.SZ,0.0,-5664.0,0.0,4,31629740.0,False,False,2795,0.0025344542274902725,0.0,0.0,0.0,0.0
301005.SZ,0.0,-5666.0,0.0,4,56364803.0,False,False,2796,0.004516446017103094,0.0,0.0,0.0,0.0
301006.SZ,0.0,-5668.0,0.0,4,18626223.0,False,False,2797,0.0014924975552921568,0.0,0.0,0.0,0.0
301007.SZ,-0.0,-5670.0,0.0,4,31670486.0,False,False,2798,0.002537719157013984,0.0,0.0,0.0,0.0
301008.SZ,0.0,-5672.0,0.0,4,30275750.0,False,False,2799,0.0024259605857632283,0.0,0.0,0.0,0.0
301009.SZ,-0.0,-5674.0,0.0,4,30600349.0,False,False,2800,0.0024519703255773758,0.0,0.0,0.0,0.0
301010.SZ,0.0,-5676.0,0.0,4,37066991.0,False,False,2801,0.002970134817431123,0.0,0.0,0.0,0.0
301011.SZ,-0.0,-5678.0,0.0,4,59169626.0,False,False,2802,0.004741193217355512,0.0,0.0,0.0,0.0
301012.SZ,-0.0,-5680.0,0.0,4,42516293.0,False,False,2803,0.0034067810399663443,0.0,0.0,0.0,0.0
301013.SZ,-0.0,-5682.0,0.0,4,63650992.0,False,False,2804,0.005100279855552069,0.0,0.0,0.0,0.0
301015.SZ,0.0,-5684.0,0.0,4,26379243.0,False,False,2805,0.0021137380180596865,0.0,0.0,0.0,0.0
301016.SZ,0.0,-5686.0,0.0,4,32203654.0,False,False,2806,0.002580441287880774,0.0,0.0,0.0,0.0
301018.SZ,0.0,-5688.0,0.0,4,303537804.0,False,False,2807,0.02432213070834328,0.0,0.0,0.0,0.0
301019.SZ,0.0,-5690.0,0.0,4,12115059.0,False,False,2808,0.0009707655674325516,0.0,0.0,0.0,0.0
301020.SZ,0.0,-5692.0,0.0,4,28618004.0,False,False,2809,0.0022931273295364912,0.0,0.0,0.0,0.0
301021.SZ,0.0,-5694.0,0.0,4,102204624.0,False,False,2810,0.008189537484843497,0.0,0.0,0.0,0.0
301022.SZ,-0.0,-5696.0,0.0,4,14151747.0,False,False,2811,0.0011339630047709146,0.0,0.0,0.0,0.0
301023.SZ,0.0,-5698.0,0.0,4,25665957.0,False,False,2812,0.0020565832416337775,0.0,0.0,0.0,0.0
301024.SZ,0.0,-5700.0,0.0,4,12808586.0,False,False,2813,0.0010263370782014876,0.0,0.0,0.0,0.0
301025.SZ,-0.0,-5702.0,0.0,4,196453675.0,False,False,2814,0.015741604170940074,0.0,0.0,0.0,0.0
301026.SZ,0.0,-5704.0,0.0,4,69877244.0,False,False,2815,0.005599182176684642,0.0,0.0,0.0,0.0
301027.SZ,0.0,-5706.0,0.0,4,43607585.0,False,False,2816,0.0034942249969140246,0.0,0.0,0.0,0.0
301028.SZ,0.0,-5708.0,0.0,4,20775336.0,False,False,2817,0.0016647034769407163,0.0,0.0,0.0,0.0
301029.SZ,0.0,-5710.0,0.0,4,71712191.0,False,False,2818,0.005746214342657888,0.0,0.0,0.0,0.0
301032.SZ,0.0,-5712.0,0.0,4,10856774.0,False,False,2819,0.000869940655889251,0.0,0.0,0.0,0.0
301033.SZ,0.0,-5714.0,0.0,4,51992347.0,False,False,2820,0.004166086210360603,0.0,0.0,0.0,0.0
301036.SZ,-0.0,-5716.0,0.0,4,68608768.0,False,False,2821,0.005497540672180655,0.0,0.0,0.0,0.0
301037.SZ,-0.0,-5718.0,0.0,4,12608510.0,False,False,2822,0.001010305221347168,0.0,0.0,0.0,0.0
301038.SZ,0.0,-5720.0,0.0,4,22516927.0,False,False,2823,0.001804255135364371,0.0,0.0,0.0,0.0
301039.SZ,-0.0,-5722.0,0.0,4,177788791.0,False,False,2824,0.014246008754745836,0.0,0.0,0.0,0.0
301040.SZ,-0.0,-5724.0,0.0,4,31510616.0,False,False,2825,0.0025249089601123063,0.0,0.0,0.0,0.0
301041.SZ,0.0,-5726.0,0.0,4,244001979.0,False,False,2826,0.01955159439162455,0.0,0.0,0.0,0.0
301042.SZ,0.0,-5728.0,0.0,4,37158901.0,False,False,2827,0.002977499458684849,0.0,0.0,0.0,0.0
301043.SZ,-0.0,-5730.0,0.0,4,15738753.0,False,False,2828,0.0012611279471875269,0.0,0.0,0.0,0.0
301045.SZ,0.0,-5732.0,0.0,4,14341531.0,False,False,2829,0.0011491701756521804,0.0,0.0,0.0,0.0
301046.SZ,0.0,-5734.0,0.0,4,111852815.0,False,False,2830,0.008962635792562233,0.0,0.0,0.0,0.0
301047.SZ,0.0,-5736.0,0.0,4,51520491.0,False,False,2831,0.004128276938644597,0.0,0.0,0.0,0.0
301048.SZ,0.0,-5738.0,0.0,4,73939941.0,False,False,2832,0.005924721355529048,0.0,0.0,0.0,0.0
301049.SZ,-0.0,-5740.0,0.0,4,15715300.0,False,False,2833,0.0012592486856129036,0.0,0.0,0.0,0.0
301050.SZ,0.0,-5742.0,0.0,4,198847744.0,False,False,2834,0.015933438131571855,0.0,0.0,0.0,0.0
301051.SZ,0.0,-5744.0,0.0,4,51899541.0,False,False,2835,0.004158649773670436,0.0,0.0,0.0,0.0
301052.SZ,0.0,-5746.0,0.0,4,415447881.0,False,False,2836,0.03328935483827327,0.0,0.0,0.0,0.0
301053.SZ,0.0,-5748.0,0.0,4,10916188.0,False,False,2837,0.0008747014305106075,0.0,0.0,0.0,0.0
301055.SZ,-0.0,-5750.0,0.0,4,25518394.0,False,False,2838,0.0020447591903083114,0.0,0.0,0.0,0.0
301056.SZ,0.0,-5752.0,0.0,4,19783919.0,False,False,2839,0.0015852623874200397,0.0,0.0,0.0,0.0
301057.SZ,-0.0,-5754.0,0.0,4,6262600.0,False,False,2840,0.000501814844038572,0.0,0.0,0.0,0.0
301058.SZ,-0.0,-5756.0,0.0,4,193283380.0,False,False,2841,0.015487572124987711,0.0,0.0,0.0,0.0
301059.SZ,0.0,-5758.0,0.0,4,54690567.0,False,False,2842,0.004382291436382025,0.0,0.0,0.0,0.0
301061.SZ,-0.0,-5760.0,0.0,4,32501214.0,False,False,2843,0.0026042844241168607,0.0,0.0,0.0,0.0
