,weight,score,udstatus,tradestatus,amt,no_sell,no_buy,rank,w_lim,tgt_pos,tgt_trade,w_buy,w_sell
603882.SH,0.0,-8810.0,0.0,4,243712784.0,False,False,4338,0.0015900052055598,0.0,0.0,0.0,0.0
603883.SH,-0.0,-8812.0,0.0,4,102956442.0,False,False,4339,0.0006716975451148908,0.0,0.0,0.0,0.0
603885.SH,-0.0,-8814.0,0.0,4,253136916.0,False,False,4340,0.0016514891322211224,0.0,0.0,0.0,0.0
603886.SH,-0.0,-8816.0,0.0,4,81558234.0,False,False,4341,0.0005320936164606953,0.0,0.0,0.0,0.0
603887.SH,0.0,-8818.0,0.0,4,81139706.0,False,False,4342,0.0005293631002860799,0.0,0.0,0.0,0.0
603888.SH,-0.0,-8820.0,0.0,4,1396465160.0,False,False,4343,0.009110670508703797,0.0,0.0,0.0,0.0
603889.SH,0.0,-8822.0,0.0,4,42924830.0,False,False,4344,0.00028004564236470036,0.0,0.0,0.0,0.0
603890.SH,-0.0,-8824.0,0.0,4,42905490.0,False,False,4345,0.0002799194663793014,0.0,0.0,0.0,0.0
603893.SH,0.0,-8826.0,0.0,4,1009970335.0,False,False,4346,0.006589141791228215,0.0,0.0,0.0,0.0
603895.SH,0.0,-8828.0,0.0,4,20358745.0,False,False,4347,0.00013282237393285264,0.0,0.0,0.0,0.0
603896.SH,0.0,-8830.0,0.0,4,163710942.0,False,False,4348,0.001068065637406606,0.0,0.0,0.0,0.0
603897.SH,-0.0,-8832.0,0.0,4,54984648.0,False,False,4349,0.0003587250332583015,0.0,0.0,0.0,0.0
603899.SH,-0.0,-8834.0,0.0,4,164010386.0,False,False,4350,0.0010700192383255207,0.0,0.0,0.0,0.0
603900.SH,0.0,-8836.0,0.0,4,13747123.0,False,False,4351,8.968752796927901e-05,0.0,0.0,0.0,0.0
603901.SH,-0.0,-8838.0,0.0,4,36743639.0,False,False,4352,0.00023971896887120246,0.0,0.0,0.0,0.0
603903.SH,-0.0,-8840.0,0.0,4,15899847.0,False,False,4353,0.00010373210252936247,0.0,0.0,0.0,0.0
603909.SH,-0.0,-8842.0,0.0,4,23051698.0,False,False,4354,0.00015039145347825673,0.0,0.0,0.0,0.0
603912.SH,0.0,-8844.0,0.0,4,208866698.0,False,False,4355,0.0013626660515604575,0.0,0.0,0.0,0.0
603915.SH,-0.0,-8846.0,0.0,4,102081738.0,False,False,4356,0.0006659908936602671,0.0,0.0,0.0,0.0
603916.SH,0.0,-8848.0,0.0,4,88855076.0,False,False,4357,0.0005796989023785131,0.0,0.0,0.0,0.0
603917.SH,-0.0,-8850.0,0.0,4,56596720.0,False,False,4358,0.0003692423431411396,0.0,0.0,0.0,0.0
603918.SH,-0.0,-8852.0,0.0,4,1329026079.0,False,False,4359,0.0086706915790463,0.0,0.0,0.0,0.0
603919.SH,0.0,-8854.0,0.0,4,96468998.0,False,False,4360,0.0006293728481438132,0.0,0.0,0.0,0.0
603922.SH,-0.0,-8856.0,0.0,4,23824931.0,False,False,4361,0.00015543609855157639,0.0,0.0,0.0,0.0
603926.SH,-0.0,-8858.0,0.0,4,8755750.0,False,False,4362,5.712333940832672e-05,0.0,0.0,0.0,0.0
603927.SH,0.0,-8860.0,0.0,4,353878772.0,False,False,4363,0.002308738509249107,0.0,0.0,0.0,0.0
603928.SH,0.0,-8862.0,0.0,4,8396208.0,False,False,4364,5.477765346508387e-05,0.0,0.0,0.0,0.0
603931.SH,0.0,-8864.0,0.0,4,190618236.0,False,False,4365,0.00124361136309791,0.0,0.0,0.0,0.0
603933.SH,0.0,-8866.0,0.0,4,47795562.0,False,False,4366,0.00031182275765499507,0.0,0.0,0.0,0.0
603936.SH,0.0,-8868.0,0.0,4,551659633.0,False,False,4367,0.003599079513888811,0.0,0.0,0.0,0.0
603937.SH,-0.0,-8870.0,0.0,4,16052997.0,False,False,4368,0.00010473126758437036,0.0,0.0,0.0,0.0
603939.SH,-0.0,-8872.0,0.0,4,120088579.0,False,False,4369,0.0007834692239135034,0.0,0.0,0.0,0.0
603948.SH,-0.0,-8874.0,0.0,4,11792100.0,False,False,4370,7.693277339313361e-05,0.0,0.0,0.0,0.0
603949.SH,0.0,-8876.0,0.0,4,13162792.0,False,False,4371,8.587529737340695e-05,0.0,0.0,0.0,0.0
603950.SH,-0.0,-8878.0,0.0,4,22033191.0,False,False,4372,0.00014374661767883843,0.0,0.0,0.0,0.0
603955.SH,-0.0,-8880.0,0.0,4,23352304.0,False,False,4373,0.00015235263539484632,0.0,0.0,0.0,0.0
603956.SH,-0.0,-8882.0,0.0,4,78589190.0,False,False,4374,0.000512723293172541,0.0,0.0,0.0,0.0
603958.SH,0.0,-8884.0,0.0,4,6486510.0,False,False,4375,4.231860346692235e-05,0.0,0.0,0.0,0.0
603959.SH,0.0,-8886.0,0.0,4,33146112.0,False,False,4376,0.00021624836317190547,0.0,0.0,0.0,0.0
603960.SH,-0.0,-8888.0,0.0,4,56243721.0,False,False,4377,0.0003669393443474555,0.0,0.0,0.0,0.0
603963.SH,0.0,-8890.0,0.0,4,35425707.0,False,False,4378,0.0002311206561106628,0.0,0.0,0.0,0.0
603966.SH,-0.0,-8892.0,0.0,4,65429405.0,False,False,4379,0.00042686761375094876,0.0,0.0,0.0,0.0
603967.SH,0.0,-8894.0,0.0,4,18169222.0,False,False,4380,0.00011853771922350877,0.0,0.0,0.0,0.0
603969.SH,-0.0,-8896.0,0.0,4,28875001.0,False,False,4381,0.000188383231880624,0.0,0.0,0.0,0.0
603970.SH,0.0,-8898.0,0.0,4,15849086.0,False,False,4382,0.00010340093297430367,0.0,0.0,0.0,0.0
603976.SH,0.0,-8900.0,0.0,4,14586275.0,False,False,4383,9.516223482033987e-05,0.0,0.0,0.0,0.0
603977.SH,-0.0,-8902.0,0.0,4,28231709.0,False,False,4384,0.00018418633415573908,0.0,0.0,0.0,0.0
603978.SH,-0.0,-8904.0,0.0,4,14062445.0,False,False,4385,9.1744718458833e-05,0.0,0.0,0.0,0.0
603979.SH,-0.0,-8906.0,0.0,4,98203377.0,False,False,4386,0.0006406881004385537,0.0,0.0,0.0,0.0
603980.SH,0.0,-8908.0,0.0,4,12639772.0,False,False,4387,8.246306552835162e-05,0.0,0.0,0.0,0.0
603982.SH,0.0,-8910.0,0.0,4,35349422.0,False,False,4388,0.00023062296557053042,0.0,0.0,0.0,0.0
603983.SH,0.0,-8912.0,0.0,4,40541439.0,False,False,4389,0.0002644961745251948,0.0,0.0,0.0,0.0
603985.SH,-0.0,-8914.0,0.0,4,77406518.0,False,False,4390,0.0005050074294184681,0.0,0.0,0.0,0.0
603986.SH,0.0,-8916.0,0.0,4,4995710323.0,False,False,4391,0.03259248566558096,0.0,0.0,0.0,0.0
603987.SH,-0.0,-8918.0,0.0,4,31635839.0,False,False,4392,0.0002063951995733295,0.0,0.0,0.0,0.0
603988.SH,0.0,-8920.0,0.0,4,17174665.0,False,False,4393,0.00011204913548460265,0.0,0.0,0.0,0.0
603989.SH,0.0,-8922.0,0.0,4,65138750.0,False,False,4394,0.0004249713530975807,0.0,0.0,0.0,0.0
603990.SH,0.0,-8924.0,0.0,4,120800201.0,False,False,4395,0.0007881119130076909,0.0,0.0,0.0,0.0
603991.SH,0.0,-8926.0,0.0,4,8060831.0,False,False,4396,5.258962226264589e-05,0.0,0.0,0.0,0.0
603992.SH,0.0,-8928.0,0.0,4,26948144.0,False,False,4397,0.00017581223494691643,0.0,0.0,0.0,0.0
603993.SH,-0.0,-8930.0,0.0,4,724766072.0,False,False,4398,0.004728442260514035,0.0,0.0,0.0,0.0
603995.SH,0.0,-8932.0,0.0,4,69443866.0,False,False,4399,0.00045305833621841194,0.0,0.0,0.0,0.0
603997.SH,-0.0,-8934.0,0.0,4,100138970.0,False,False,4400,0.0006533160918608055,0.0,0.0,0.0,0.0
603999.SH,0.0,-8936.0,0.0,4,38489047.0,False,False,4401,0.0002511061754029112,0.0,0.0,0.0,0.0
605001.SH,0.0,-8938.0,0.0,4,31626370.0,False,False,4402,0.00020633342292360128,0.0,0.0,0.0,0.0
605003.SH,-0.0,-8940.0,0.0,4,5125514.0,False,False,4403,3.343933710580251e-05,0.0,0.0,0.0,0.0
605005.SH,-0.0,-8942.0,0.0,4,13061293.0,False,False,4404,8.521310831746018e-05,0.0,0.0,0.0,0.0
605006.SH,0.0,-8944.0,0.0,4,17943675.0,False,False,4405,0.00011706622930733598,0.0,0.0,0.0,0.0
605007.SH,-0.0,-8946.0,0.0,4,28121460.0,False,False,4406,0.00018346705927392668,0.0,0.0,0.0,0.0
605008.SH,-0.0,-8948.0,0.0,4,18486435.0,False,False,4407,0.00012060724677554411,0.0,0.0,0.0,0.0
605009.SH,0.0,-8950.0,0.0,4,24036635.0,False,False,4408,0.00015681727542918257,0.0,0.0,0.0,0.0
605011.SH,-0.0,-8952.0,0.0,4,10666377.0,False,False,4409,6.958845029017158e-05,0.0,0.0,0.0,0.0
605016.SH,-0.0,-8954.0,0.0,4,51572815.0,False,False,4410,0.00033646591274166614,0.0,0.0,0.0,0.0
605018.SH,0.0,-8956.0,0.0,4,10591320.0,False,False,4411,6.909877133794352e-05,0.0,0.0,0.0,0.0
605020.SH,-0.0,-8958.0,0.0,4,160358575.0,False,False,4412,0.0010461944786866477,0.0,0.0,0.0,0.0
605028.SH,-0.0,-8960.0,0.0,4,11445136.0,False,False,4413,7.466914750906078e-05,0.0,0.0,0.0,0.0
605033.SH,0.0,-8962.0,0.0,4,13483313.0,False,False,4414,8.796640662966668e-05,0.0,0.0,0.0,0.0
605050.SH,-0.0,-8964.0,0.0,4,10557115.0,False,False,4415,6.887561468951685e-05,0.0,0.0,0.0,0.0
605055.SH,-0.0,-8966.0,0.0,4,19965147.0,False,False,4416,0.00013025450343124645,0.0,0.0,0.0,0.0
605056.SH,0.0,-8968.0,0.0,4,10770926.0,False,False,4417,7.027053783399148e-05,0.0,0.0,0.0,0.0
605058.SH,0.0,-8970.0,0.0,4,59461956.0,False,False,4418,0.00038793541323941296,0.0,0.0,0.0,0.0
605066.SH,-0.0,-8972.0,0.0,4,18346809.0,False,False,4419,0.00011969631357299414,0.0,0.0,0.0,0.0
605068.SH,0.0,-8974.0,0.0,4,48759428.0,False,False,4420,0.00031811111041314216,0.0,0.0,0.0,0.0
605069.SH,0.0,-8976.0,0.0,4,7409297.0,False,False,4421,4.833895295184273e-05,0.0,0.0,0.0,0.0
605080.SH,0.0,-8980.0,0.0,4,9238289.0,False,False,4422,6.027146938859735e-05,0.0,0.0,0.0,0.0
605081.SH,-0.0,-8982.0,0.0,4,116290574.0,False,False,4423,0.0007586906808201622,0.0,0.0,0.0,0.0
605086.SH,0.0,-8984.0,0.0,4,12841938.0,False,False,4424,8.378201559371709e-05,0.0,0.0,0.0,0.0
605089.SH,-0.0,-8986.0,0.0,4,26129467.0,False,False,4425,0.0001704711089283811,0.0,0.0,0.0,0.0
605098.SH,0.0,-8988.0,0.0,4,32987896.0,False,False,4426,0.000215216147054745,0.0,0.0,0.0,0.0
605099.SH,0.0,-8990.0,0.0,4,16545048.0,False,False,4427,0.00010794145475042769,0.0,0.0,0.0,0.0
605100.SH,-0.0,-8992.0,0.0,4,13303398.0,False,False,4428,8.679262418845386e-05,0.0,0.0,0.0,0.0
605108.SH,-0.0,-8994.0,0.0,4,155845356.0,False,False,4429,0.0010167498119520895,0.0,0.0,0.0,0.0
605111.SH,0.0,-8996.0,0.0,4,769701295.0,False,False,4430,0.005021603896560959,0.0,0.0,0.0,0.0
605116.SH,0.0,-8998.0,0.0,4,66659062.0,False,False,4431,0.00043489001207968415,0.0,0.0,0.0,0.0
605118.SH,-0.0,-9000.0,0.0,4,44605643.0,False,False,4432,0.00029101142501963313,0.0,0.0,0.0,0.0
605122.SH,0.0,-9002.0,0.0,4,8838412.0,False,False,4433,5.766263409834998e-05,0.0,0.0,0.0,0.0
605128.SH,-0.0,-9004.0,0.0,4,33307985.0,False,False,4434,0.00021730443790223057,0.0,0.0,0.0,0.0
605133.SH,0.0,-9006.0,0.0,4,98450765.0,False,False,4435,0.0006423020831001813,0.0,0.0,0.0,0.0
605136.SH,0.0,-9008.0,0.0,4,361415205.0,False,False,4436,0.0023579069094646354,0.0,0.0,0.0,0.0
605138.SH,0.0,-9010.0,0.0,4,24727371.0,False,False,4437,0.00016132370228805247,0.0,0.0,0.0,0.0
605151.SH,0.0,-9012.0,0.0,4,52231265.0,False,False,4438,0.0003407617026892335,0.0,0.0,0.0,0.0
605155.SH,0.0,-9014.0,0.0,4,12888673.0,False,False,4439,8.408691914478332e-05,0.0,0.0,0.0,0.0
605158.SH,0.0,-9016.0,0.0,4,9621809.0,False,False,4440,6.277359006699515e-05,0.0,0.0,0.0,0.0
605162.SH,-0.0,-9018.0,0.0,4,7777699.0,False,False,4441,5.07424423713335e-05,0.0,0.0,0.0,0.0
605166.SH,0.0,-9020.0,0.0,4,85831166.0,False,False,4442,0.0005599706281278511,0.0,0.0,0.0,0.0
605167.SH,-0.0,-9022.0,0.0,4,129529802.0,False,False,4443,0.0008450646538719536,0.0,0.0,0.0,0.0
605168.SH,-0.0,-9024.0,0.0,4,553608463.0,False,False,4444,0.0036117938647484324,0.0,0.0,0.0,0.0
605169.SH,-0.0,-9026.0,0.0,4,9437516.0,False,False,4445,6.157124514056637e-05,0.0,0.0,0.0,0.0
605178.SH,0.0,-9028.0,0.0,4,60398330.0,False,False,4446,0.0003940444055947374,0.0,0.0,0.0,0.0
605179.SH,0.0,-9030.0,0.0,4,87975028.0,False,False,4447,0.0005739573861634979,0.0,0.0,0.0,0.0
605180.SH,0.0,-9032.0,0.0,4,8170221.0,False,False,4448,5.330329294738185e-05,0.0,0.0,0.0,0.0
605183.SH,-0.0,-9034.0,0.0,4,26228808.0,False,False,4449,0.00017111921898864578,0.0,0.0,0.0,0.0
605186.SH,0.0,-9036.0,0.0,4,227263356.0,False,False,4450,0.0014826875847144317,0.0,0.0,0.0,0.0
605188.SH,0.0,-9038.0,0.0,4,10432247.0,False,False,4451,6.806096407189542e-05,0.0,0.0,0.0,0.0
605189.SH,0.0,-9040.0,0.0,4,10541255.0,False,False,4452,6.877214255257643e-05,0.0,0.0,0.0,0.0
605198.SH,0.0,-9042.0,0.0,4,9688983.0,False,False,4453,6.321183958318907e-05,0.0,0.0,0.0,0.0
605199.SH,0.0,-9044.0,0.0,4,45441316.0,False,False,4454,0.00029646343454632987,0.0,0.0,0.0,0.0
605208.SH,-0.0,-9046.0,0.0,4,26024597.0,False,False,4455,0.0001697869271502637,0.0,0.0,0.0,0.0
605222.SH,0.0,-9048.0,0.0,4,54605443.0,False,False,4456,0.00035625106404717346,0.0,0.0,0.0,0.0
605228.SH,-0.0,-9050.0,0.0,4,13780718.0,False,False,4457,8.990670492013105e-05,0.0,0.0,0.0,0.0
605255.SH,0.0,-9052.0,0.0,4,10975589.0,False,False,4458,7.160577856303542e-05,0.0,0.0,0.0,0.0
605258.SH,-0.0,-9054.0,0.0,4,38114180.0,False,False,4459,0.00024866050771322367,0.0,0.0,0.0,0.0
605259.SH,-0.0,-9056.0,0.0,4,30419100.0,False,False,4460,0.0001984570794958549,0.0,0.0,0.0,0.0
605266.SH,-0.0,-9058.0,0.0,4,80138691.0,False,False,4461,0.0005228323839456379,0.0,0.0,0.0,0.0
605268.SH,-0.0,-9060.0,0.0,4,11722125.0,False,False,4462,7.64762498885683e-05,0.0,0.0,0.0,0.0
605277.SH,0.0,-9062.0,0.0,4,101181447.0,False,False,4463,0.0006601173102026237,0.0,0.0,0.0,0.0
605286.SH,0.0,-9064.0,0.0,4,143455674.0,False,False,4464,0.0009359183571883929,0.0,0.0,0.0,0.0
605287.SH,-0.0,-9066.0,0.0,4,13199929.0,False,False,4465,8.611758266656937e-05,0.0,0.0,0.0,0.0
605288.SH,-0.0,-9068.0,0.0,4,6616321.0,False,False,4466,4.316550268308708e-05,0.0,0.0,0.0,0.0
605289.SH,0.0,-9070.0,0.0,4,40835006.0,False,False,4467,0.00026641143334141086,0.0,0.0,0.0,0.0
605296.SH,-0.0,-9072.0,0.0,4,28282426.0,False,False,4468,0.00018451721665064494,0.0,0.0,0.0,0.0
605298.SH,0.0,-9074.0,0.0,4,4505620.0,False,False,4469,2.9395090141329418e-05,0.0,0.0,0.0,0.0
605299.SH,0.0,-9076.0,0.0,4,88244365.0,False,False,4470,0.0005757145661727742,0.0,0.0,0.0,0.0
605300.SH,-0.0,-9078.0,0.0,4,9818105.0,False,False,4471,6.405424369832277e-05,0.0,0.0,0.0,0.0
605303.SH,0.0,-9080.0,0.0,4,5964690.0,False,False,4472,3.891420053512861e-05,0.0,0.0,0.0,0.0
605305.SH,-0.0,-9082.0,0.0,4,88869870.0,False,False,4473,0.0005797954198308395,0.0,0.0,0.0,0.0
605318.SH,0.0,-9084.0,0.0,4,9710796.0,False,False,4474,6.335414965400126e-05,0.0,0.0,0.0,0.0
605319.SH,-0.0,-9086.0,0.0,4,8786727.0,False,False,4475,5.7325436280079776e-05,0.0,0.0,0.0,0.0
605336.SH,-0.0,-9088.0,0.0,4,26870229.0,False,False,4476,0.00017530391013293706,0.0,0.0,0.0,0.0
605337.SH,-0.0,-9090.0,0.0,4,44284983.0,False,False,4477,0.0002889194089142539,0.0,0.0,0.0,0.0
605338.SH,-0.0,-9092.0,0.0,4,41538391.0,False,False,4478,0.0002710003834701521,0.0,0.0,0.0,0.0
605339.SH,0.0,-9094.0,0.0,4,28355771.0,False,False,4479,0.00018499572635328646,0.0,0.0,0.0,0.0
605358.SH,0.0,-9096.0,0.0,4,1523424967.0,False,False,4480,0.009938968272627696,0.0,0.0,0.0,0.0
605368.SH,-0.0,-9098.0,0.0,4,29737548.0,False,False,4481,0.00019401056991981357,0.0,0.0,0.0,0.0
605369.SH,-0.0,-9100.0,0.0,4,93459068.0,False,False,4482,0.0006097357807326485,0.0,0.0,0.0,0.0
605376.SH,-0.0,-9102.0,0.0,4,110911874.0,False,False,4483,0.0007235995343534897,0.0,0.0,0.0,0.0
605377.SH,-0.0,-9104.0,0.0,4,68799111.0,False,False,4484,0.00044885189374344227,0.0,0.0,0.0,0.0
605378.SH,0.0,-9106.0,0.0,4,16038350.0,False,False,4485,0.0001046357091739185,0.0,0.0,0.0,0.0
605388.SH,0.0,-9108.0,0.0,4,31470806.0,False,False,4486,0.00020531850870474889,0.0,0.0,0.0,0.0
605389.SH,-0.0,-9110.0,0.0,4,16864593.0,False,False,4487,0.00011002619649056803,0.0,0.0,0.0,0.0
605398.SH,0.0,-9112.0,0.0,4,143925847.0,False,False,4488,0.0009389858102175032,0.0,0.0,0.0,0.0
605399.SH,-0.0,-9114.0,0.0,4,88071108.0,False,False,4489,0.0005745842211519743,0.0,0.0,0.0,0.0
605488.SH,0.0,-9116.0,0.0,4,9420604.0,False,False,4490,6.14609096563333e-05,0.0,0.0,0.0,0.0
605499.SH,-0.0,-9118.0,0.0,4,81030225.0,False,False,4491,0.0005286488359087549,0.0,0.0,0.0,0.0
605500.SH,0.0,-9120.0,0.0,4,7891214.0,False,False,4492,5.1483024945406114e-05,0.0,0.0,0.0,0.0
605507.SH,-0.0,-9122.0,0.0,4,72723539.0,False,False,4493,0.000474455232421173,0.0,0.0,0.0,0.0
605555.SH,0.0,-9124.0,0.0,4,26731857.0,False,False,4494,0.0001744011581447454,0.0,0.0,0.0,0.0
605566.SH,-0.0,-9126.0,0.0,4,7367793.0,False,False,4495,4.806817693850256e-05,0.0,0.0,0.0,0.0
605567.SH,0.0,-9128.0,0.0,4,35361961.0,False,False,4496,0.00023070477119001943,0.0,0.0,0.0,0.0
605577.SH,0.0,-9130.0,0.0,4,67011336.0,False,False,4497,0.0004371882809049394,0.0,0.0,0.0,0.0
605580.SH,0.0,-9132.0,0.0,4,15214555.0,False,False,4498,9.926119284032258e-05,0.0,0.0,0.0,0.0
605588.SH,0.0,-9134.0,0.0,4,68218024.0,False,False,4499,0.00044506082730975396,0.0,0.0,0.0,0.0
605589.SH,0.0,-9136.0,0.0,4,142227578.0,False,False,4500,0.000927906142970992,0.0,0.0,0.0,0.0
605599.SH,-0.0,-9138.0,0.0,4,51068153.0,False,False,4501,0.0003331734502213242,0.0,0.0,0.0,0.0
688001.SH,0.0,-9140.0,0.0,4,89506796.0,False,False,4502,0.0005839507851708718,0.0,0.0,0.0,0.0
688002.SH,0.0,-9142.0,0.0,4,524974999.0,False,False,4503,0.003424986443053192,0.0,0.0,0.0,0.0
688003.SH,-0.0,-9144.0,0.0,4,83540634.0,False,False,4504,0.000545026981168809,0.0,0.0,0.0,0.0
688004.SH,0.0,-9146.0,0.0,4,57579820.0,False,False,4505,0.00037565618033068087,0.0,0.0,0.0,0.0
688007.SH,0.0,-9148.0,0.0,4,148387381.0,False,False,4506,0.0009680932791337912,0.0,0.0,0.0,0.0
688009.SH,-0.0,-9150.0,0.0,4,133454630.0,False,False,4507,0.0008706706021874382,0.0,0.0,0.0,0.0
688010.SH,-0.0,-9152.0,0.0,4,30374740.0,False,False,4508,0.00019816767066895217,0.0,0.0,0.0,0.0
688011.SH,0.0,-9154.0,0.0,4,29809993.0,False,False,4509,0.00019448320793750894,0.0,0.0,0.0,0.0
688013.SH,0.0,-9156.0,0.0,4,12149351.0,False,False,4510,7.926351263614125e-05,0.0,0.0,0.0,0.0
688015.SH,-0.0,-9158.0,0.0,4,41213462.0,False,False,4511,0.0002688805160058448,0.0,0.0,0.0,0.0
688016.SH,-0.0,-9160.0,0.0,4,247860723.0,False,False,4512,0.0016170667510975363,0.0,0.0,0.0,0.0
688017.SH,-0.0,-9162.0,0.0,4,580438172.0,False,False,4513,0.003786833418576904,0.0,0.0,0.0,0.0
688018.SH,0.0,-9164.0,0.0,4,332971402.0,False,False,4514,0.0021723368540344803,0.0,0.0,0.0,0.0
688020.SH,0.0,-9166.0,0.0,4,124978074.0,False,False,4515,0.0008153687507867372,0.0,0.0,0.0,0.0
688021.SH,0.0,-9168.0,0.0,4,19532625.0,False,False,4516,0.00012743268907981244,0.0,0.0,0.0,0.0
688023.SH,0.0,-9170.0,0.0,4,505027301.0,False,False,4517,0.003294845778544863,0.0,0.0,0.0,0.0
688025.SH,-0.0,-9172.0,0.0,4,88726308.0,False,False,4518,0.0005788588077927916,0.0,0.0,0.0,0.0
688026.SH,0.0,-9174.0,0.0,4,53531340.0,False,False,4519,0.0003492435146963466,0.0,0.0,0.0,0.0
688027.SH,0.0,-9176.0,0.0,4,221557488.0,False,False,4520,0.001445461963336125,0.0,0.0,0.0,0.0
688028.SH,-0.0,-9178.0,0.0,4,14003024.0,False,False,4521,9.135705024640322e-05,0.0,0.0,0.0,0.0
688029.SH,-0.0,-9180.0,0.0,4,424015400.0,False,False,4522,0.0027663164901416118,0.0,0.0,0.0,0.0
688030.SH,0.0,-9182.0,0.0,4,81784794.0,False,False,4523,0.0005335717152844797,0.0,0.0,0.0,0.0
688031.SH,0.0,-9184.0,0.0,4,198545223.0,False,False,4524,0.0012953277744717378,0.0,0.0,0.0,0.0
688033.SH,-0.0,-9186.0,0.0,4,74662571.0,False,False,4525,0.00048710566020401363,0.0,0.0,0.0,0.0
688036.SH,0.0,-9188.0,0.0,4,1740727549.0,False,False,4526,0.011356670827622041,0.0,0.0,0.0,0.0
688038.SH,0.0,-9190.0,0.0,4,59154030.0,False,False,4527,0.0003859264749519277,0.0,0.0,0.0,0.0
688039.SH,0.0,-9192.0,0.0,4,381573503.0,False,False,4528,0.00248942154825037,0.0,0.0,0.0,0.0
688045.SH,-0.0,-9194.0,0.0,4,59420811.0,False,False,4529,0.00038766697937595685,0.0,0.0,0.0,0.0
688046.SH,-0.0,-9196.0,0.0,4,53126048.0,False,False,4530,0.00034659935143500643,0.0,0.0,0.0,0.0
688047.SH,-0.0,-9198.0,0.0,4,387889272.0,False,False,4531,0.002530626221317964,0.0,0.0,0.0,0.0
688048.SH,-0.0,-9200.0,0.0,4,218902675.0,False,False,4532,0.001428141712750551,0.0,0.0,0.0,0.0
688049.SH,0.0,-9202.0,0.0,4,304646085.0,False,False,4533,0.0019875398124515834,0.0,0.0,0.0,0.0
688050.SH,-0.0,-9204.0,0.0,4,113560330.0,False,False,4534,0.0007408783112710604,0.0,0.0,0.0,0.0
688051.SH,0.0,-9206.0,0.0,4,56396649.0,False,False,4535,0.00036793706105351,0.0,0.0,0.0,0.0
688052.SH,0.0,-9208.0,0.0,4,319511946.0,False,False,4536,0.002084526092724548,0.0,0.0,0.0,0.0
688053.SH,0.0,-9210.0,0.0,4,48673174.0,False,False,4537,0.0003175483811760893,0.0,0.0,0.0,0.0
688055.SH,0.0,-9212.0,0.0,4,64500077.0,False,False,4538,0.00042080459016465845,0.0,0.0,0.0,0.0
688056.SH,0.0,-9214.0,0.0,4,42018694.0,False,False,4539,0.0002741339255753787,0.0,0.0,0.0,0.0
688057.SH,0.0,-9216.0,0.0,4,14573353.0,False,False,4540,9.507793047270153e-05,0.0,0.0,0.0,0.0
688058.SH,0.0,-9218.0,0.0,4,69871023.0,False,False,4541,0.0004558451488034724,0.0,0.0,0.0,0.0
688059.SH,-0.0,-9220.0,0.0,4,45623212.0,False,False,4542,0.00029765014121851865,0.0,0.0,0.0,0.0
688060.SH,0.0,-9222.0,0.0,4,44372663.0,False,False,4543,0.0002894914415098993,0.0,0.0,0.0,0.0
688061.SH,0.0,-9224.0,0.0,4,121513662.0,False,False,4544,0.0007927665999114518,0.0,0.0,0.0,0.0
688062.SH,-0.0,-9226.0,0.0,4,259270222.0,False,False,4545,0.0016915033994550118,0.0,0.0,0.0,0.0
688065.SH,-0.0,-9228.0,0.0,4,63308997.0,False,False,4546,0.0004130338718249994,0.0,0.0,0.0,0.0
688066.SH,-0.0,-9230.0,0.0,4,206257777.0,False,False,4547,0.0013456452047143838,0.0,0.0,0.0,0.0
688067.SH,0.0,-9232.0,0.0,4,23899899.0,False,False,4548,0.0001559251968594042,0.0,0.0,0.0,0.0
688068.SH,-0.0,-9234.0,0.0,4,140006305.0,False,False,4549,0.0009134143482649356,0.0,0.0,0.0,0.0
688069.SH,0.0,-9236.0,0.0,4,21464655.0,False,False,4550,0.00014003743515377177,0.0,0.0,0.0,0.0
688070.SH,0.0,-9238.0,0.0,4,28218698.0,False,False,4551,0.0001841014491637005,0.0,0.0,0.0,0.0
688071.SH,0.0,-9240.0,0.0,4,30940618.0,False,False,4552,0.00020185951215114447,0.0,0.0,0.0,0.0
688073.SH,-0.0,-9242.0,0.0,4,117664330.0,False,False,4553,0.00076765319462563,0.0,0.0,0.0,0.0
688076.SH,-0.0,-9244.0,0.0,4,119783734.0,False,False,4554,0.0007814803863608172,0.0,0.0,0.0,0.0
688077.SH,0.0,-9246.0,0.0,4,31556045.0,False,False,4555,0.00020587461598600137,0.0,0.0,0.0,0.0
688078.SH,0.0,-9248.0,0.0,4,69786578.0,False,False,4556,0.0004552942216531613,0.0,0.0,0.0,0.0
688079.SH,0.0,-9250.0,0.0,4,38550772.0,False,False,4557,0.0002515088751288032,0.0,0.0,0.0,0.0
688080.SH,-0.0,-9252.0,0.0,4,93482769.0,False,False,4558,0.0006098904082936588,0.0,0.0,0.0,0.0
688081.SH,0.0,-9254.0,0.0,4,14269940.0,False,False,4559,9.309843542317424e-05,0.0,0.0,0.0,0.0
688083.SH,0.0,-9256.0,0.0,4,230115976.0,False,False,4560,0.0015012983468379484,0.0,0.0,0.0,0.0
688084.SH,-0.0,-9258.0,0.0,4,25292371.0,False,False,4561,0.00016500981561537505,0.0,0.0,0.0,0.0
688085.SH,-0.0,-9260.0,0.0,4,91182429.0,False,False,4562,0.0005948827730168922,0.0,0.0,0.0,0.0
688086.SH,0.0,-9262.0,0.0,4,16651476.0,False,False,4563,0.00010863580106759634,0.0,0.0,0.0,0.0
