,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
002592.SZ,0.0,-3472.0,0.0,4,21446614.0,0.0,1737,0.0,0.0
002593.SZ,0.0,-3474.0,0.0,4,27726593.0,0.0,1738,0.0,0.0
002595.SZ,0.0,-3476.0,0.0,4,89812538.0,0.0,1739,0.0,0.0
002596.SZ,0.0,-3478.0,0.0,4,151695938.0,0.0,1740,0.0,0.0
002598.SZ,0.0,-3480.0,0.0,4,71327277.0,0.0,1741,0.0,0.0
002599.SZ,0.0,-3482.0,0.0,4,139023635.0,0.0,1742,0.0,0.0
002601.SZ,0.0,-3484.0,0.0,4,308910034.0,0.0,1743,0.0,0.0
002602.SZ,0.0,-3486.0,0.0,4,1689485273.0,0.0,1744,0.0,0.0
002606.SZ,0.0,-3488.0,0.0,4,111519028.0,0.0,1745,0.0,0.0
002607.SZ,0.0,-3490.0,1.0,4,483925073.0,0.0,1746,0.0,0.0
002609.SZ,0.0,-3492.0,0.0,4,117079633.0,0.0,1747,0.0,0.0
002610.SZ,0.0,-3494.0,0.0,4,176587039.0,0.0,1748,0.0,0.0
002611.SZ,0.0,-3496.0,0.0,4,160306234.0,0.0,1749,0.0,0.0
002613.SZ,0.0,-3498.0,0.0,4,46125319.0,0.0,1750,0.0,0.0
002614.SZ,0.0,-3500.0,0.0,4,96249152.0,0.0,1751,0.0,0.0
002620.SZ,0.0,-3502.0,0.0,4,25174181.0,0.0,1752,0.0,0.0
002621.SZ,0.0,-3504.0,0.0,4,58113877.0,0.0,1753,0.0,0.0
002622.SZ,0.0,-3506.0,0.0,4,33436200.0,0.0,1754,0.0,0.0
002623.SZ,0.0,-3508.0,0.0,4,88257261.0,0.0,1755,0.0,0.0
002625.SZ,0.0,-3510.0,0.0,4,394271588.0,0.0,1756,0.0,0.0
002626.SZ,0.0,-3512.0,0.0,4,169144933.0,0.0,1757,0.0,0.0
002627.SZ,0.0,-3514.0,0.0,4,35873789.0,0.0,1758,0.0,0.0
002628.SZ,0.0,-3516.0,0.0,4,34716738.0,0.0,1759,0.0,0.0
002629.SZ,0.0,-3518.0,0.0,4,31439201.0,0.0,1760,0.0,0.0
002630.SZ,0.0,-3520.0,0.0,4,48676175.0,0.0,1761,0.0,0.0
